Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Ricky73@hotmail.com,661-58-0232,10/10/2020,Abernathy,Brigitte,,M,123 RandStreet,Dallas,Texas,17001,1-843-208-4375 x3563,554-810-7332,Class A,Title Test,Active,12/9/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Burley.Gusikowski90@yahoo.com,997-97-8141,9/20/1982,Bernier,Nedra,,M,123 RandStreet,Dallas,Texas,17001,1-781-523-5874,349-914-1062,Class A,Title Test,Active,7/17/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Kylee_Cruickshank65@gmail.com,005-43-7327,2/12/1941,Altenwerth,Marilyne,,F,123 RandStreet,Dallas,Texas,17001,420-623-1615 x0879,387-692-7629,Class A,Title Test,Active,6/24/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Eric55@gmail.com,873-68-9693,3/5/1946,Beer,Avery,,F,123 RandStreet,Dallas,Texas,17001,571-295-2636 x2410,565-272-5062,Class A,Title Test,Active,3/3/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Kyleigh_Beier5@hotmail.com,737-74-5159,9/25/2018,Mraz,Kaley,,F,123 RandStreet,Dallas,Texas,17001,433-921-9498 x2595,150-564-9497,Class A,Title Test,Active,8/28/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Bart_Weimann@hotmail.com,442-47-1127,10/4/2005,Willms,Simeon,,F,123 RandStreet,Dallas,Texas,17001,1-745-651-4937 x20917,274-458-3195,Class A,Title Test,Active,7/29/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Eliezer79@yahoo.com,210-91-4700,12/25/2002,Ernser,Easter,,F,123 RandStreet,Dallas,Texas,17001,1-394-929-6330 x564,144-809-2406,Class A,Title Test,Active,1/13/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Sally24@hotmail.com,599-00-9433,11/15/2021,Hirthe,Joseph,,M,123 RandStreet,Dallas,Texas,17001,992-912-2157 x388,355-815-9042,Class A,Title Test,Active,6/16/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Monty_Cronin32@gmail.com,570-44-1626,8/22/2014,Homenick,Deangelo,,F,123 RandStreet,Dallas,Texas,17001,431.476.4784 x0963,504-683-8456,Class A,Title Test,Active,12/2/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Haylee.Ernser@yahoo.com,623-99-5988,9/14/1972,Bogan,Victor,,M,123 RandStreet,Dallas,Texas,17001,809-394-7247 x679,576-900-3271,Class A,Title Test,Active,5/22/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
