Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Madie32@gmail.com,690-10-4664,7/28/1955,Langworth,Marilou,,M,123 RandStreet,Dallas,Texas,17001,740-596-5289,207-980-1955,Class A,Title Test,Active,9/23/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Alvah43@yahoo.com,234-46-9165,1/5/1970,Lockman,Mauricio,,F,123 RandStreet,Dallas,Texas,17001,1-843-222-9413 x1952,754-808-7073,Class A,Title Test,Active,7/3/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Sophia_Thompson@hotmail.com,217-49-6286,10/21/1945,Sanford,Barry,,M,123 RandStreet,Dallas,Texas,17001,662-723-0132 x8223,040-531-2223,Class A,Title Test,Active,5/15/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Dariana.Gislason40@hotmail.com,916-25-1968,2/23/1994,Crona,Rocky,,F,123 RandStreet,Dallas,Texas,17001,(933) 329-9121 x0374,428-348-4557,Class A,Title Test,Active,5/19/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Carmen_Smith65@hotmail.com,191-79-2811,3/8/2000,Lueilwitz,Forest,,M,123 RandStreet,Dallas,Texas,17001,1-718-958-7673 x234,736-914-1811,Class A,Title Test,Active,11/17/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Tommie_Heller@hotmail.com,128-52-6819,6/9/2000,Stroman,Barney,,F,123 RandStreet,Dallas,Texas,17001,(497) 745-0921 x4770,108-397-7543,Class A,Title Test,Active,5/16/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Marielle.Romaguera@gmail.com,463-27-2888,2/19/1956,Hand,Reynold,,F,123 RandStreet,Dallas,Texas,17001,(537) 398-4075 x660,743-055-9919,Class A,Title Test,Active,1/15/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Jayda.Ryan89@gmail.com,048-91-7200,12/21/1942,Luettgen,Hudson,,F,123 RandStreet,Dallas,Texas,17001,362-333-8217 x809,394-260-3569,Class A,Title Test,Active,10/20/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Rocio26@yahoo.com,569-76-7717,2/24/1965,Kunze,Carolanne,,F,123 RandStreet,Dallas,Texas,17001,346-742-5055 x189,203-151-8043,Class A,Title Test,Active,11/2/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Larue.Bednar@hotmail.com,655-36-7648,12/24/1966,Willms,Alphonso,,F,123 RandStreet,Dallas,Texas,17001,864.777.7806 x719,579-817-5982,Class A,Title Test,Active,5/24/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
