Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Isai92@gmail.com,211-36-6022,12/11/1942,Senger,Rylee,,M,123 RandStreet,Dallas,Texas,17001,684-538-8446,411-186-1350,Class A,Title Test,Active,5/12/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Marie70@yahoo.com,848-70-4319,9/11/2000,Kilback,Kaylee,,M,123 RandStreet,Dallas,Texas,17001,(407) 693-1599 x57620,594-097-8899,Class A,Title Test,Active,8/13/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Quinton_Pfannerstill45@gmail.com,475-60-8733,4/24/1965,Fadel,Raphael,,M,123 RandStreet,Dallas,Texas,17001,232-338-1231 x519,054-519-5021,Class A,Title Test,Active,9/18/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Noelia.Sauer69@hotmail.com,849-96-7956,11/16/1958,Gerlach,Maybelle,,F,123 RandStreet,Dallas,Texas,17001,421-448-5787 x6640,978-836-4476,Class A,Title Test,Active,1/9/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Eli.Waelchi92@hotmail.com,613-90-4324,11/5/1984,Pagac,Werner,,F,123 RandStreet,Dallas,Texas,17001,425-506-5985 x67372,881-670-7065,Class A,Title Test,Active,11/18/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Wyatt.Nikolaus53@gmail.com,431-72-2448,12/15/1966,Beatty,Yasmine,,M,123 RandStreet,Dallas,Texas,17001,948-751-7051 x57113,438-206-7968,Class A,Title Test,Active,2/25/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Krystina.Schuppe@hotmail.com,300-96-9906,1/23/1946,Gerhold,Valerie,,M,123 RandStreet,Dallas,Texas,17001,875.408.5018 x96033,653-399-2038,Class A,Title Test,Active,7/29/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Declan67@gmail.com,590-69-1111,8/30/1965,Walker,Anais,,M,123 RandStreet,Dallas,Texas,17001,969-515-2920 x559,655-051-9188,Class A,Title Test,Active,2/17/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Friedrich.Botsford38@hotmail.com,637-18-5486,5/3/1987,Koepp,Hilda,,F,123 RandStreet,Dallas,Texas,17001,736-749-9362,280-529-0184,Class A,Title Test,Active,9/20/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Velva.Kris@gmail.com,588-31-0904,1/7/1976,Hettinger,Santa,,F,123 RandStreet,Dallas,Texas,17001,1-877-781-8051,731-548-0873,Class A,Title Test,Active,4/6/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
