Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Brandt.Connelly@gmail.com,127-38-3479,11/17/1998,Greenholt,Laney,,M,123 RandStreet,Dallas,Texas,17001,1-640-681-1959,286-896-3466,Class A,Title Test,Active,3/8/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Trey_Runte-Dare32@hotmail.com,617-47-4825,8/14/1960,Jacobs,Baron,,M,123 RandStreet,Dallas,Texas,17001,532.324.9808 x889,400-747-8666,Class A,Title Test,Active,5/22/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Ima81@gmail.com,627-65-3757,4/10/1960,Simonis,Citlalli,,M,123 RandStreet,Dallas,Texas,17001,330-612-9491 x115,909-320-3616,Class A,Title Test,Active,1/7/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Nova57@gmail.com,434-96-9565,1/28/1958,Hickle,Devyn,,F,123 RandStreet,Dallas,Texas,17001,(209) 993-4303 x6158,140-991-2025,Class A,Title Test,Active,11/13/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Danyka47@gmail.com,330-27-8439,11/2/1965,Hilll,Danial,,M,123 RandStreet,Dallas,Texas,17001,1-912-717-8730,165-840-3631,Class A,Title Test,Active,4/13/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Reyna69@yahoo.com,814-86-5343,2/23/1945,Rohan,Susanna,,M,123 RandStreet,Dallas,Texas,17001,217-792-1634 x38156,849-631-1784,Class A,Title Test,Active,7/30/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Kristin.Haley35@hotmail.com,717-70-1361,6/5/1948,Hartmann,Consuelo,,F,123 RandStreet,Dallas,Texas,17001,(297) 372-1798,580-114-3731,Class A,Title Test,Active,5/18/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Preston.Bergnaum@gmail.com,607-43-1120,8/5/1963,Yost,Winona,,M,123 RandStreet,Dallas,Texas,17001,285.637.3167,692-575-6345,Class A,Title Test,Active,2/6/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Stefan.Heller@hotmail.com,811-32-9280,9/21/1984,Hessel,Kody,,M,123 RandStreet,Dallas,Texas,17001,(342) 913-1036 x1733,096-444-2995,Class A,Title Test,Active,6/6/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Elvera_Labadie45@hotmail.com,504-91-4345,3/26/1970,Miller,Cortez,,M,123 RandStreet,Dallas,Texas,17001,1-812-742-7279 x13091,332-117-7634,Class A,Title Test,Active,8/11/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
