Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Frieda_Boyer36@gmail.com,963-49-9463,7/20/1941,Morar,Tyra,,M,123 RandStreet,Dallas,Texas,17001,(274) 750-2781 x1938,677-904-7554,Class A,Title Test,Active,2/23/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Skye.Ratke47@gmail.com,876-60-1696,11/5/1961,Kutch,Benedict,,M,123 RandStreet,Dallas,Texas,17001,780-356-3546 x76032,877-642-1345,Class A,Title Test,Active,12/18/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Aurelie.McDermott11@gmail.com,349-64-2706,10/20/1942,Farrell,Antwan,,M,123 RandStreet,Dallas,Texas,17001,591.348.5834 x2228,825-018-3461,Class A,Title Test,Active,2/28/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Christop_Bartell@gmail.com,740-95-4689,8/15/1947,Gleason,Kathlyn,,F,123 RandStreet,Dallas,Texas,17001,(524) 389-8582 x1123,998-739-5812,Class A,Title Test,Active,3/30/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Bennie.Shields@yahoo.com,496-83-7053,5/28/1955,Gerlach-Walter,Cynthia,,M,123 RandStreet,Dallas,Texas,17001,1-795-593-6297 x29532,265-059-6544,Class A,Title Test,Active,3/21/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Ubaldo_Schumm@gmail.com,399-44-8591,7/5/1994,Mosciski,Sim,,M,123 RandStreet,Dallas,Texas,17001,373.839.6069 x857,571-747-3414,Class A,Title Test,Active,1/19/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Ofelia_Skiles12@yahoo.com,001-80-8500,7/31/1941,Robel,Lulu,,M,123 RandStreet,Dallas,Texas,17001,(255) 815-5365 x89366,333-869-3180,Class A,Title Test,Active,7/19/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Gilda30@yahoo.com,260-86-4081,4/25/1950,Oberbrunner,Kylee,,M,123 RandStreet,Dallas,Texas,17001,(520) 401-2337 x074,550-700-5335,Class A,Title Test,Active,3/21/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Robbie93@yahoo.com,094-12-2140,3/5/1953,Thiel,Kendall,,M,123 RandStreet,Dallas,Texas,17001,1-326-848-3593 x43468,429-868-2284,Class A,Title Test,Active,7/2/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,John_Brekke@gmail.com,612-08-1421,6/11/1963,Mitchell,Gussie,,F,123 RandStreet,Dallas,Texas,17001,436-966-0884 x79652,577-678-9340,Class A,Title Test,Active,4/22/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
