Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Kane_Mitchell28@gmail.com,008-63-0514,5/18/1942,Schimmel,Tyrique,,M,123 RandStreet,Dallas,Texas,17001,(895) 634-7833 x803,067-155-3142,Class A,Title Test,Active,10/29/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Bernhard.Wehner@yahoo.com,197-82-2821,7/18/1960,Stamm,Dixie,,F,123 RandStreet,Dallas,Texas,17001,380.634.9122,191-130-7186,Class A,Title Test,Active,3/10/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Dario.Will86@hotmail.com,478-21-2073,2/23/1996,Oberbrunner,Roselyn,,F,123 RandStreet,Dallas,Texas,17001,1-407-910-9964,970-212-1097,Class A,Title Test,Active,8/31/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Maci63@gmail.com,156-89-9112,6/22/1967,Bechtelar,Oral,,M,123 RandStreet,Dallas,Texas,17001,901-994-4164 x566,924-063-9091,Class A,Title Test,Active,1/7/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Camden_McGlynn5@hotmail.com,288-53-7064,12/3/1951,Cormier,Lilyan,,M,123 RandStreet,Dallas,Texas,17001,384-504-9710 x3838,379-890-6417,Class A,Title Test,Active,3/5/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Kendrick_Armstrong@yahoo.com,883-25-8940,9/24/1961,Mills,Philip,,F,123 RandStreet,Dallas,Texas,17001,919-895-7481 x414,540-348-8607,Class A,Title Test,Active,7/9/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Hobart54@yahoo.com,290-37-8964,9/19/1967,Leffler,Elton,,F,123 RandStreet,Dallas,Texas,17001,(200) 217-1482 x4898,465-816-9515,Class A,Title Test,Active,11/18/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Toney_Roob84@yahoo.com,560-94-4570,11/25/1965,Langworth,Makayla,,F,123 RandStreet,Dallas,Texas,17001,(948) 440-0897 x22659,012-812-4790,Class A,Title Test,Active,6/21/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Ella.Grant@hotmail.com,950-71-7197,2/2/1995,Gorczany,Israel,,F,123 RandStreet,Dallas,Texas,17001,272.373.0517 x470,342-568-5870,Class A,Title Test,Active,8/7/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Dorthy_Kuhn@hotmail.com,107-54-8598,1/22/1958,Sporer,Reed,,M,123 RandStreet,Dallas,Texas,17001,(837) 897-2163 x6912,020-697-4424,Class A,Title Test,Active,10/6/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
