Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Florida76@gmail.com,592-25-7387,9/6/1956,Roob,Leonel,,F,123 RandStreet,Dallas,Texas,17001,771-989-8037 x517,853-884-3892,Class A,Title Test,Active,9/12/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Talon.Wolff97@hotmail.com,061-78-4172,2/5/1940,Grant,Enola,,M,123 RandStreet,Dallas,Texas,17001,1-388-875-6585,057-799-2591,Class A,Title Test,Active,10/21/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Giovani12@gmail.com,092-04-3993,3/28/1985,Hayes,Giovanny,,M,123 RandStreet,Dallas,Texas,17001,756.396.1494,388-561-2601,Class A,Title Test,Active,4/24/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Osborne.Hermiston91@yahoo.com,066-59-1691,4/6/1961,Hyatt,Kenna,,F,123 RandStreet,Dallas,Texas,17001,(834) 441-6884 x05390,122-606-4375,Class A,Title Test,Active,1/26/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Izaiah_Howell@gmail.com,167-07-1441,12/20/1964,Gusikowski,Yesenia,,F,123 RandStreet,Dallas,Texas,17001,1-460-334-5128 x290,983-856-5043,Class A,Title Test,Active,10/13/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Addie.Boyle@gmail.com,999-69-5878,12/27/1997,Stroman,Ansley,,F,123 RandStreet,Dallas,Texas,17001,657-785-8849 x74494,806-402-0532,Class A,Title Test,Active,12/3/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Jeff23@hotmail.com,814-93-3136,6/29/1987,Franey,Larue,,F,123 RandStreet,Dallas,Texas,17001,529.837.5150 x9535,035-437-1541,Class A,Title Test,Active,2/12/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Dejuan52@hotmail.com,480-18-8240,4/21/2000,Greenfelder,Meaghan,,F,123 RandStreet,Dallas,Texas,17001,416.346.2631,008-647-3938,Class A,Title Test,Active,8/28/2015,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Ahmad.Larson@gmail.com,216-88-7234,12/31/1943,Jast,Amani,,F,123 RandStreet,Dallas,Texas,17001,217.590.9426 x6656,256-037-4721,Class A,Title Test,Active,11/19/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Adalberto.Kuvalis-Collier@yahoo.com,592-43-0285,4/11/1969,Heller,Kennith,,M,123 RandStreet,Dallas,Texas,17001,608.278.1058,097-312-3510,Class A,Title Test,Active,12/19/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
