Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Carroll_Mueller@yahoo.com,664-84-3891,8/11/1995,Kuhic,Kennedi,,F,123 RandStreet,Dallas,Texas,17001,1-282-232-7353 x8204,992-475-9944,Class A,Title Test,Active,6/3/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Mathilde7@hotmail.com,447-96-4332,1/28/1956,Medhurst,Jamar,,F,123 RandStreet,Dallas,Texas,17001,1-455-904-6811,668-985-2520,Class A,Title Test,Active,2/10/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Carlie.Koss@yahoo.com,746-34-8017,4/18/1944,Pollich,Elenora,,F,123 RandStreet,Dallas,Texas,17001,359.506.9893,857-291-3520,Class A,Title Test,Active,7/3/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Mariana.Paucek@gmail.com,869-48-4952,12/21/1983,Kling,Tracy,,F,123 RandStreet,Dallas,Texas,17001,526-737-0184 x2845,295-032-5281,Class A,Title Test,Active,5/27/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Chadrick.Schroeder@hotmail.com,581-73-5825,11/12/1957,Zieme,Juwan,,F,123 RandStreet,Dallas,Texas,17001,1-670-718-1305 x364,476-912-1948,Class A,Title Test,Active,5/5/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Avis85@hotmail.com,692-34-8495,9/2/1999,Feil,Courtney,,M,123 RandStreet,Dallas,Texas,17001,1-584-579-3405 x098,168-884-1499,Class A,Title Test,Active,2/3/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Era61@yahoo.com,382-20-8312,12/13/1959,Jaskolski,Ada,,M,123 RandStreet,Dallas,Texas,17001,1-960-233-6137,757-046-1371,Class A,Title Test,Active,8/8/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Tyrique51@gmail.com,462-11-6699,11/25/1993,Reinger,Alfonzo,,F,123 RandStreet,Dallas,Texas,17001,941.208.1226 x70912,691-044-3008,Class A,Title Test,Active,9/16/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Leopoldo_DuBuque46@yahoo.com,065-63-2779,6/23/1983,Bahringer,Lindsey,,M,123 RandStreet,Dallas,Texas,17001,820.685.5549 x570,652-430-0273,Class A,Title Test,Active,4/30/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Ova3@hotmail.com,939-64-8002,1/5/1955,Smitham,Cristal,,F,123 RandStreet,Dallas,Texas,17001,(310) 977-6088 x949,155-760-7230,Class A,Title Test,Active,7/4/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
