Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Nikki55@hotmail.com,138-72-2464,4/11/1982,Rippin,Savanah,,F,123 RandStreet,Dallas,Texas,17001,654.305.8340 x807,162-326-2927,Class A,Title Test,Active,10/25/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Tamara.Skiles@hotmail.com,108-98-4517,10/23/1962,Olson,Giovanna,,M,123 RandStreet,Dallas,Texas,17001,(997) 585-4248,765-305-6030,Class A,Title Test,Active,1/14/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Doris58@gmail.com,376-85-0045,7/3/1960,Trantow,Erika,,M,123 RandStreet,Dallas,Texas,17001,829-515-0705 x263,603-294-5404,Class A,Title Test,Active,10/22/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Bridie_Becker@yahoo.com,601-64-9459,3/21/1989,Grant,Abdul,,F,123 RandStreet,Dallas,Texas,17001,(911) 849-6417,480-091-0626,Class A,Title Test,Active,6/24/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Patsy_Bahringer91@hotmail.com,578-24-8134,3/21/1976,Spencer,Nat,,M,123 RandStreet,Dallas,Texas,17001,939-788-1421,535-055-1957,Class A,Title Test,Active,1/30/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Walton32@hotmail.com,587-50-5883,3/26/1945,Quigley-Kulas,Bret,,F,123 RandStreet,Dallas,Texas,17001,(216) 940-4245,687-240-2932,Class A,Title Test,Active,9/23/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Amparo_Gislason@yahoo.com,573-34-4302,8/17/1995,Mante,Iva,,M,123 RandStreet,Dallas,Texas,17001,(919) 419-9723 x28070,544-145-6805,Class A,Title Test,Active,8/20/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Araceli_Volkman24@hotmail.com,070-28-9872,6/4/1991,Romaguera-Nader,Quincy,,F,123 RandStreet,Dallas,Texas,17001,1-243-701-9336,940-206-0193,Class A,Title Test,Active,5/13/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Craig_Jast44@gmail.com,234-99-8876,1/1/1990,Wilkinson,Gladys,,F,123 RandStreet,Dallas,Texas,17001,355.749.1829,514-239-2237,Class A,Title Test,Active,2/20/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Darrick_Christiansen6@gmail.com,354-14-6827,2/25/1990,Friesen,Shad,,F,123 RandStreet,Dallas,Texas,17001,1-572-374-1313 x65039,369-652-6461,Class A,Title Test,Active,12/23/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
