Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Angus_Jacobson32@yahoo.com,212-07-5128,1/25/1974,Franey,Courtney,,F,123 RandStreet,Dallas,Texas,17001,(441) 581-6157 x793,531-244-2742,Class A,Title Test,Active,8/18/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Alexzander69@hotmail.com,795-22-3216,5/13/1952,Ankunding,Marcos,,M,123 RandStreet,Dallas,Texas,17001,1-347-826-9659 x7975,948-732-5894,Class A,Title Test,Active,7/7/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Gregory.Bahringer@gmail.com,781-76-0570,8/22/1942,Jacobs,Eugenia,,F,123 RandStreet,Dallas,Texas,17001,509.435.9368 x59988,902-016-9137,Class A,Title Test,Active,5/24/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Kirstin_Bruen-Koch@gmail.com,337-94-6322,6/30/1942,Hoeger,Bella,,F,123 RandStreet,Dallas,Texas,17001,593.699.0860,338-108-4215,Class A,Title Test,Active,3/25/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Amelie3@hotmail.com,863-87-7187,8/14/1968,Franey,Mittie,,F,123 RandStreet,Dallas,Texas,17001,(715) 707-8283 x3344,072-578-8062,Class A,Title Test,Active,10/5/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Peyton.Goldner22@gmail.com,157-84-7518,10/14/1976,Volkman,Helen,,F,123 RandStreet,Dallas,Texas,17001,872.914.8666 x33370,199-219-1017,Class A,Title Test,Active,3/28/2019,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Jordan72@yahoo.com,394-63-3868,11/25/1981,Dibbert,Constance,,F,123 RandStreet,Dallas,Texas,17001,609.525.6600 x362,179-650-2128,Class A,Title Test,Active,4/28/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Ahmad.Steuber35@yahoo.com,551-42-7480,6/25/1945,Rempel,Joyce,,F,123 RandStreet,Dallas,Texas,17001,1-792-651-7303 x791,814-891-2315,Class A,Title Test,Active,11/9/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Estevan.Balistreri@gmail.com,240-82-9794,11/15/1943,Hudson,Elenora,,M,123 RandStreet,Dallas,Texas,17001,1-236-599-6199 x610,835-828-3372,Class A,Title Test,Active,12/26/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Mohamed_Harber@yahoo.com,741-38-8987,5/31/1962,Gerlach,Nick,,M,123 RandStreet,Dallas,Texas,17001,872.650.5053 x718,176-858-1889,Class A,Title Test,Active,11/16/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
