Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Elinore_Sauer@yahoo.com,021-75-7350,3/17/1966,Ritchie,Linnie,,F,123 RandStreet,Dallas,Texas,17001,1-957-239-7193,929-765-5889,Class A,Title Test,Active,9/18/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Darryl72@yahoo.com,876-03-5194,1/19/1965,O'Kon,Dora,,M,123 RandStreet,Dallas,Texas,17001,(615) 385-7337,642-137-4699,Class A,Title Test,Active,11/3/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Willy.Tillman@yahoo.com,006-91-7181,8/2/1995,Little,Deion,,M,123 RandStreet,Dallas,Texas,17001,(847) 773-0686 x92433,399-608-1687,Class A,Title Test,Active,7/26/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Savanah.Feeney@gmail.com,963-14-0080,11/12/1940,Lesch,Silas,,F,123 RandStreet,Dallas,Texas,17001,610-297-4833 x692,213-702-5371,Class A,Title Test,Active,8/12/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Leann_Thompson35@gmail.com,217-63-1353,3/23/2003,Schultz,Tommie,,M,123 RandStreet,Dallas,Texas,17001,(300) 442-7330,599-641-1235,Class A,Title Test,Active,10/17/2023,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Maxime_Bechtelar-Beier@yahoo.com,983-14-5084,3/6/2008,Hintz,Kathlyn,,M,123 RandStreet,Dallas,Texas,17001,(305) 919-1083 x7719,212-388-2304,Class A,Title Test,Active,2/25/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Anna.Simonis@gmail.com,401-51-1546,6/11/1997,Jaskolski,Horacio,,F,123 RandStreet,Dallas,Texas,17001,478.521.2721 x331,596-386-9694,Class A,Title Test,Active,1/28/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Alda_Lockman85@gmail.com,888-96-4376,2/26/1949,Schuppe,Bradly,,M,123 RandStreet,Dallas,Texas,17001,317.615.0906 x94534,911-867-8217,Class A,Title Test,Active,1/25/2024,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Octavia.Hammes@hotmail.com,471-98-5215,7/6/1954,Abernathy,Luigi,,F,123 RandStreet,Dallas,Texas,17001,1-288-714-5075 x9492,578-892-4632,Class A,Title Test,Active,6/17/2022,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Aylin_King@yahoo.com,479-38-5811,8/9/2022,Heller,Columbus,,F,123 RandStreet,Dallas,Texas,17001,248.230.8989 x28451,489-254-7163,Class A,Title Test,Active,2/19/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
