Type,Family/Tier,Relationship,Email,SSN,BirthDate,LastName,FirstName,Suffix,Gender,Street,City,State,ZipCode,MobilePhone,Phone,Eligibility Class,Title,Status,Date Of Hire,Effective Date,Benefit,Severe,Catastrophic,Mental,Chronic,Received Date
Employee,Employee,Primary,Dejuan95@gmail.com,018-73-2917,10/25/1942,Langworth,Kristy,,F,123 RandStreet,Dallas,Texas,17001,(339) 327-2361 x135,887-227-8760,Class A,Title Test,Active,7/17/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Verna.Beatty-Green84@hotmail.com,995-02-7577,7/8/1949,Turner,Loyal,,M,123 RandStreet,Dallas,Texas,17001,1-580-368-3991 x4077,666-659-3580,Class A,Title Test,Active,3/1/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Esta_Von@yahoo.com,869-24-0380,6/24/1955,Ziemann,Jerad,,F,123 RandStreet,Dallas,Texas,17001,(334) 690-1295 x524,948-669-8613,Class A,Title Test,Active,8/30/2017,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Dane_Hackett@yahoo.com,789-97-7483,12/25/1972,Gleichner,Arvid,,M,123 RandStreet,Dallas,Texas,17001,558-286-7717 x263,911-472-1051,Class A,Title Test,Active,10/23/2018,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Edgar.Bahringer42@gmail.com,889-08-9884,7/23/1979,Boehm,Lou,,M,123 RandStreet,Dallas,Texas,17001,1-799-576-5967 x0476,400-800-0516,Class A,Title Test,Active,2/18/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Saige.Corwin46@gmail.com,833-15-4337,3/2/1990,Blanda,Emiliano,,M,123 RandStreet,Dallas,Texas,17001,1-200-422-0095 x880,309-609-8678,Class A,Title Test,Active,5/4/2020,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Syble41@yahoo.com,840-36-4820,3/26/1987,Kessler,Keyshawn,,M,123 RandStreet,Dallas,Texas,17001,1-501-904-7727,203-871-0459,Class A,Title Test,Active,2/11/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Zoey8@gmail.com,115-39-1668,11/18/1961,Sporer,Jade,,M,123 RandStreet,Dallas,Texas,17001,1-675-864-3708,122-169-5083,Class A,Title Test,Active,1/13/2016,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Colin27@gmail.com,765-66-4291,5/14/1954,Morar-Macejkovic,Stefanie,,M,123 RandStreet,Dallas,Texas,17001,1-489-998-0327 x24008,093-065-3675,Class A,Title Test,Active,6/25/2021,6/1/26,500,1500,3000,2000,1000,01/13/2021
Employee,Employee,Primary,Ida99@gmail.com,531-82-9073,8/12/1994,Hagenes,Rasheed,,M,123 RandStreet,Dallas,Texas,17001,(991) 574-1903,884-953-2288,Class A,Title Test,Active,1/15/2025,6/1/26,500,1500,3000,2000,1000,01/13/2021
